id_namespace	local_id	persistent_id	creation_time	abbreviation	name	description	has_time_series_data
https://data.4dnucleome.org	e8606dc0-3e88-4f2a-8d2c-6d1c5b6b168d	https://data.4dnucleome.org/4DNES9946GB9	2025-02-11	4DNES9946GB9	Replicate Set 4DNES9946GB9	4DNES9946GB9: Multiplexed FISH in Sox2 tagged F123-CASTx129 with 4CBS insertions between Sox2 and SE - FKBP12(F36V) degron targeting CTCF treated with dtag with 12hr treatment of A485 Multiplexed FISH in Sox2 tagged mouse embryonic stem cell line (F123-CASTx129) with a 7.5kb insertion containing 4 CTCF binding sites introduced between Sox2 and its Super Enhancer, treated with dTAG to degrade CTCF and A485 to inhibit p300 activity for 12 hrs.	
https://data.4dnucleome.org	a2498bf6-6eed-44bd-ae87-bffd9763491e	https://data.4dnucleome.org/4DNEXR61ZVQ1	2025-02-11	4DNEXR61ZVQ1	multiplexed FISH Experiment 4DNEXR61ZVQ1	Biological replicate 1, Technical replicate 1 of 4DNES9946GB9	
https://data.4dnucleome.org	d9d51e46-9019-4d7c-9b26-72da3ba48cce	https://data.4dnucleome.org/4DNES3QUSY1F	2025-02-11	4DNES3QUSY1F	Replicate Set 4DNES3QUSY1F	4DNES3QUSY1F: Multiplexed FISH in Sox2 tagged F123-CASTx129 with 4CBS insertions between Sox2 and SE - FKBP12(F36V) degron targeting CTCF treated with dtag in 24hr differentiation media Multiplexed FISH in Sox2 tagged mouse embryonic stem cell line (F123-CASTx129) and a 7.5kb insertion containing 4 CTCF binding sites introduced between Sox2 and its Super Enhancers, treated with dTAG to degrade CTCF in 24hrs differentiation media (without leukemia inhibitory factor).	
https://data.4dnucleome.org	07f6b8f3-20b1-4e23-ae7e-a7c0e116b94f	https://data.4dnucleome.org/4DNEX8Z284OF	2025-02-11	4DNEX8Z284OF	multiplexed FISH Experiment 4DNEX8Z284OF	Biological replicate 1, Technical replicate 1 of 4DNES3QUSY1F	
https://data.4dnucleome.org	63679646-6798-4118-b653-628b53d41714	https://data.4dnucleome.org/4DNESI7RG1SM	2025-02-11	4DNESI7RG1SM	Replicate Set 4DNESI7RG1SM	4DNESI7RG1SM: Multiplexed FISH in Sox2 tagged F123-CASTx129 with 4CBS insertions between Sox2 and SE - FKBP12(F36V) degron targeting CTCF treated with dtag Multiplexed FISH in Sox2 tagged mouse embryonic stem cell line (F123-CASTx129) with a 7.5kb insertion containing 4 CTCF binding sites introduced between Sox2 and its Super Enhancer, treated with dTAG to degrade CTCF	
https://data.4dnucleome.org	20235761-af1b-43e3-afaf-f562a6331dd6	https://data.4dnucleome.org/4DNEX7B4TNTB	2025-02-11	4DNEX7B4TNTB	multiplexed FISH Experiment 4DNEX7B4TNTB	Biological replicate 1, Technical replicate 1 of 4DNESI7RG1SM	
https://data.4dnucleome.org	9d063e60-bef6-412d-b4c6-6b444fb03fb5	https://data.4dnucleome.org/4DNESZKHN4WZ	2025-01-29	4DNESZKHN4WZ	Replicate Set 4DNESZKHN4WZ	4DNESZKHN4WZ: WTC-11 differentiated to cardiac muscle cell - CTCF input on an allelic series of iPSCs 20 day differentiatiation to cardiac cells - TBX5 homozygous (compound heterozygous) CTCF input on compound heterozygous Crispr modified TBX5 LOF with 1 bp insertion causing frameshift and 8 bp deletion in WTC-11 iPSC cells differentiated for 20 days to atrial cardiac myocytes.	
https://data.4dnucleome.org	a9913b4b-3fd0-4da6-95d8-0148ccee9267	https://data.4dnucleome.org/4DNEXNBWAPGA	2025-01-29	4DNEXNBWAPGA	ChIP-seq Experiment 4DNEXNBWAPGA	Biological replicate 1, Technical replicate 1 of 4DNESZKHN4WZ	
https://data.4dnucleome.org	f7a9fecd-ec1c-4d7d-881e-32af78fada21	https://data.4dnucleome.org/4DNEX5NACH3P	2025-01-29	4DNEX5NACH3P	ChIP-seq Experiment 4DNEX5NACH3P	Biological replicate 2, Technical replicate 1 of 4DNESZKHN4WZ	
https://data.4dnucleome.org	128158ee-a6d5-483b-bfef-0ed6e0021211	https://data.4dnucleome.org/4DNESM6WTYV3	2025-01-29	4DNESM6WTYV3	Replicate Set 4DNESM6WTYV3	4DNESM6WTYV3: WTC-11 differentiated to cardiac muscle cell - CTCF input on an allelic series of iPSCs 20 day differentiatiation to cardiac cells - TBX5 heterozygous CTCF input on  heterozygous Crispr modified TBX5 with 2 bp insertion causing frameshift  WTC-11 iPSC cells differentiated for 20 days to artrial cardiac myocytes.	
https://data.4dnucleome.org	3f3995d6-6346-42b9-8268-0d0270b33c5d	https://data.4dnucleome.org/4DNEX5X51WPI	2025-01-29	4DNEX5X51WPI	ChIP-seq Experiment 4DNEX5X51WPI	Biological replicate 1, Technical replicate 1 of 4DNESM6WTYV3	
https://data.4dnucleome.org	093feb3f-d088-4fef-9d6f-2da2aa86bec0	https://data.4dnucleome.org/4DNESHTBSW8J	2025-01-29	4DNESHTBSW8J	Replicate Set 4DNESHTBSW8J	4DNESHTBSW8J: WTC-11 differentiated to cardiac muscle cell - CTCF input on an allelic series of iPSCs 20 day differentiatiation to cardiac cells - WT CTCF input on untreated and unmodified WTC-11 iPSC cells differentiated for 20 days to cardiac myocytes.	
https://data.4dnucleome.org	3d3b850f-cca7-4758-91e6-bc08978331af	https://data.4dnucleome.org/4DNEXQBQBZSI	2025-01-29	4DNEXQBQBZSI	ChIP-seq Experiment 4DNEXQBQBZSI	Biological replicate 1, Technical replicate 1 of 4DNESHTBSW8J	
https://data.4dnucleome.org	f55cbb51-48c0-43aa-af38-3ad44bfd3ad8	https://data.4dnucleome.org/4DNEXJ4WZH85	2025-01-29	4DNEXJ4WZH85	ChIP-seq Experiment 4DNEXJ4WZH85	Biological replicate 2, Technical replicate 1 of 4DNESHTBSW8J	
https://data.4dnucleome.org	453b6a08-a1b8-4fc0-80d8-d03b714339ba	https://data.4dnucleome.org/4DNESTJ9FHDL	2025-01-29	4DNESTJ9FHDL	Replicate Set 4DNESTJ9FHDL	4DNESTJ9FHDL: WTC-11 differentiated to cardiac muscle cell - atrial differentiation 45 days TBX5 input input for TBX5 ChIP-seq on wild-type WTC-11 iPSC cells differentiated for 45 days to atrial cardiac myocytes - the pulldown was done using an engineered TAP-tagged TBX5 and pulldown of the biotinylated protein with Streptavidin beads.	
https://data.4dnucleome.org	391bbec6-ecdc-48b2-8641-bfc545c7ac14	https://data.4dnucleome.org/4DNEXXFFTLF2	2025-01-29	4DNEXXFFTLF2	ChIP-seq Experiment 4DNEXXFFTLF2	Biological replicate 1, Technical replicate 1 of 4DNESTJ9FHDL	
https://data.4dnucleome.org	2c7d5913-3bf4-4114-b027-b3ffcf0c3514	https://data.4dnucleome.org/4DNEX79VU135	2025-01-29	4DNEX79VU135	ChIP-seq Experiment 4DNEX79VU135	Biological replicate 2, Technical replicate 1 of 4DNESTJ9FHDL	
https://data.4dnucleome.org	48626de2-e5f8-45c4-85f0-ab5efa3c250a	https://data.4dnucleome.org/4DNEXH64U44U	2025-01-29	4DNEXH64U44U	ChIP-seq Experiment 4DNEXH64U44U	Biological replicate 3, Technical replicate 1 of 4DNESTJ9FHDL	
https://data.4dnucleome.org	a75691a3-e3a1-46cf-a8c1-dbcb6a078b61	https://data.4dnucleome.org/4DNEXVFER2M4	2025-01-29	4DNEXVFER2M4	ChIP-seq Experiment 4DNEXVFER2M4	Biological replicate 4, Technical replicate 1 of 4DNESTJ9FHDL	
https://data.4dnucleome.org	c2b6b308-fc4b-462b-a168-5e2855cbeb8d	https://data.4dnucleome.org/4DNESZTHVFJ7	2025-01-29	4DNESZTHVFJ7	Replicate Set 4DNESZTHVFJ7	4DNESZTHVFJ7: WTC-11 differentiated to cardiac muscle cell - atrial differentiation 20 days TBX5 input input for TBX5 ChIP-seq on wild-type WTC-11 iPSC cells differentiated for 20 days to atrial cardiac myocytes - the pulldown was done using an engineered TAP-tagged TBX5 and pulldown of the biotinylated protein with Streptavidin beads.	
https://data.4dnucleome.org	0c4acfb1-c6c3-4e0e-a3de-8f297d420755	https://data.4dnucleome.org/4DNEXJ1LM8V8	2025-01-29	4DNEXJ1LM8V8	ChIP-seq Experiment 4DNEXJ1LM8V8	Biological replicate 1, Technical replicate 1 of 4DNESZTHVFJ7	
https://data.4dnucleome.org	347d2ec7-cb22-40de-9e2d-fbd4a4cd2ce8	https://data.4dnucleome.org/4DNEXOW4TDUP	2025-01-29	4DNEXOW4TDUP	ChIP-seq Experiment 4DNEXOW4TDUP	Biological replicate 2, Technical replicate 1 of 4DNESZTHVFJ7	
https://data.4dnucleome.org	2de1813e-b412-4308-adaf-7cc28dc143d4	https://data.4dnucleome.org/4DNEXF4HTYTG	2025-01-29	4DNEXF4HTYTG	ChIP-seq Experiment 4DNEXF4HTYTG	Biological replicate 3, Technical replicate 1 of 4DNESZTHVFJ7	
https://data.4dnucleome.org	27963cf6-d0b5-44e2-b5be-03b4de343e4a	https://data.4dnucleome.org/4DNEX29NMT6L	2025-01-29	4DNEX29NMT6L	ChIP-seq Experiment 4DNEX29NMT6L	Biological replicate 4, Technical replicate 1 of 4DNESZTHVFJ7	
https://data.4dnucleome.org	9a1feb00-f162-48ef-b91d-edeeb6c7e426	https://data.4dnucleome.org/4DNEXXIA66BA	2025-01-29	4DNEXXIA66BA	ChIP-seq Experiment 4DNEXXIA66BA	Biological replicate 5, Technical replicate 1 of 4DNESZTHVFJ7	
https://data.4dnucleome.org	e8ed6c84-3192-43fd-95a4-138cf053bee7	https://data.4dnucleome.org/4DNEXK7T4A4A	2025-01-29	4DNEXK7T4A4A	ChIP-seq Experiment 4DNEXK7T4A4A	Biological replicate 6, Technical replicate 1 of 4DNESZTHVFJ7	
https://data.4dnucleome.org	6156a0f8-2849-46ea-9d8e-e9422970685c	https://data.4dnucleome.org/4DNESY4L3IVU	2025-01-29	4DNESY4L3IVU	Replicate Set 4DNESY4L3IVU	4DNESY4L3IVU: WTC-11 differentiated to cardiac muscle cell - atrial differentiation 11 days TBX5 input input for TBX5 ChIP-seq on wild-type WTC-11 iPSC cells differentiated for 11 days to atrial cardiac myocytes - the pulldown was done using an engineered TAP-tagged TBX5 and pulldown of the biotinylated protein with Streptavidin beads.	
https://data.4dnucleome.org	605afa42-4696-4028-9bdf-4e9b21808c9e	https://data.4dnucleome.org/4DNEXQFDR8D1	2025-01-29	4DNEXQFDR8D1	ChIP-seq Experiment 4DNEXQFDR8D1	Biological replicate 1, Technical replicate 1 of 4DNESY4L3IVU	
https://data.4dnucleome.org	4fa6e1e1-50b0-4409-820d-e356430a968e	https://data.4dnucleome.org/4DNEX6D4UY39	2025-01-29	4DNEX6D4UY39	ChIP-seq Experiment 4DNEX6D4UY39	Biological replicate 2, Technical replicate 1 of 4DNESY4L3IVU	
https://data.4dnucleome.org	5608967d-1221-4d6c-8f5c-8968720498ed	https://data.4dnucleome.org/4DNESOOH7CIO	2025-02-05	4DNESOOH7CIO	Replicate Set 4DNESOOH7CIO	4DNESOOH7CIO: snm-3C on WTC-11 cardiac differentiation TBX5 allelic series - atrial 20 days - TBX5 hemizygous single cell methyl Hi-C on compound heterozygous Crispr modified TBX5 LOF with 1 bp deletion causing frameshift and 8 bp insertion in WTC-11 iPSC cells differentiated for 20 days to atrial cardiac myocytes.	
https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef	https://data.4dnucleome.org/4DNEXXM5E7ZZ	2025-02-05	4DNEXXM5E7ZZ	single cell Methyl Hi-C Experiment 4DNEXXM5E7ZZ	Biological replicate 1, Technical replicate 1 of 4DNESOOH7CIO	
https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485	https://data.4dnucleome.org/4DNEXDUIXOEO	2025-02-05	4DNEXDUIXOEO	single cell Methyl Hi-C Experiment 4DNEXDUIXOEO	Biological replicate 2, Technical replicate 1 of 4DNESOOH7CIO	
https://data.4dnucleome.org	54782674-ef99-462a-9603-344ac2bbc32d	https://data.4dnucleome.org/4DNESQ5KJOZB	2025-02-05	4DNESQ5KJOZB	Replicate Set 4DNESQ5KJOZB	4DNESQ5KJOZB: snm-3C on WTC-11 cardiac differentiation TBX5 allelic series - atrial 20 days - TBX5 heterozygous single cell methyl Hi-C on  heterozygous Crispr modified TBX5 with 2 bp insertion causing frameshift  WTC-11 iPSC cells differentiated for 20 days to artrial cardiac myocytes.	
https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872	https://data.4dnucleome.org/4DNEXKVO9SSR	2025-02-05	4DNEXKVO9SSR	single cell Methyl Hi-C Experiment 4DNEXKVO9SSR	Biological replicate 1, Technical replicate 1 of 4DNESQ5KJOZB	
https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6	https://data.4dnucleome.org/4DNEX8GVY8H1	2025-02-05	4DNEX8GVY8H1	single cell Methyl Hi-C Experiment 4DNEX8GVY8H1	Biological replicate 2, Technical replicate 1 of 4DNESQ5KJOZB	
https://data.4dnucleome.org	23c07df4-a33f-42d3-a01c-b35fb83f1e37	https://data.4dnucleome.org/4DNES46RZHBX	2025-02-05	4DNES46RZHBX	Replicate Set 4DNES46RZHBX	4DNES46RZHBX: snm-3C on WTC-11 cardiac differentiation TBX5 allelic series - atrial 20 days - unmutated single cell methyl Hi-C on control Crispr treated but unmodified WTC-11 iPSC cells differentiated for 20 days to cardiac myocytes.	
https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf	https://data.4dnucleome.org/4DNEX26H18AS	2025-02-05	4DNEX26H18AS	single cell Methyl Hi-C Experiment 4DNEX26H18AS	Biological replicate 1, Technical replicate 1 of 4DNES46RZHBX	
https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb	https://data.4dnucleome.org/4DNEXFZK6I5U	2025-02-05	4DNEXFZK6I5U	single cell Methyl Hi-C Experiment 4DNEXFZK6I5U	Biological replicate 2, Technical replicate 1 of 4DNES46RZHBX	
https://data.4dnucleome.org	74c92e40-90a7-4cd7-ab45-696192569a36	https://data.4dnucleome.org/4DNEST62GZIU	2025-02-05	4DNEST62GZIU	Replicate Set 4DNEST62GZIU	4DNEST62GZIU: snm-3C on WTC-11 cardiac differentiation timecourse - ventricular - 23 days single cell methyl Hi-C on wild-type WTC-11 iPSC cells differentiated for 23 days to ventricular cardiac myocytes.	
https://data.4dnucleome.org	d193468a-1944-43dc-ad23-b371cdbdf7f5	https://data.4dnucleome.org/4DNEXN3FFCX3	2025-02-05	4DNEXN3FFCX3	single cell Methyl Hi-C Experiment 4DNEXN3FFCX3	Biological replicate 1, Technical replicate 1 of 4DNEST62GZIU	
https://data.4dnucleome.org	9ca76dd4-05d2-475f-ae9d-bd76e6cdccd4	https://data.4dnucleome.org/4DNEXC15AO9E	2025-02-05	4DNEXC15AO9E	single cell Methyl Hi-C Experiment 4DNEXC15AO9E	Biological replicate 2, Technical replicate 1 of 4DNEST62GZIU	
https://data.4dnucleome.org	188fe36f-9c14-4929-b727-1ff01dc6e058	https://data.4dnucleome.org/4DNESQX3PJK4	2025-02-05	4DNESQX3PJK4	Replicate Set 4DNESQX3PJK4	4DNESQX3PJK4: snm-3C on WTC-11 cardiac differentiation timecourse - ventricular - 6 days single cell methyl Hi-C on wild-type WTC-11 iPSC cells differentiated for 6 days to ventricular cardiac myocytes.	
https://data.4dnucleome.org	8e8e9ede-6cbe-477d-9978-69ca52438836	https://data.4dnucleome.org/4DNEX9PSLYPH	2025-02-05	4DNEX9PSLYPH	single cell Methyl Hi-C Experiment 4DNEX9PSLYPH	Biological replicate 1, Technical replicate 1 of 4DNESQX3PJK4	
https://data.4dnucleome.org	b245bb61-5e5e-4a58-8275-85afd92394d6	https://data.4dnucleome.org/4DNEX7XK4AZ8	2025-02-05	4DNEX7XK4AZ8	single cell Methyl Hi-C Experiment 4DNEX7XK4AZ8	Biological replicate 2, Technical replicate 1 of 4DNESQX3PJK4	
https://data.4dnucleome.org	c955ffcb-6bcf-4115-9264-95eacf85a2a3	https://data.4dnucleome.org/4DNESK5OKA29	2025-02-05	4DNESK5OKA29	Replicate Set 4DNESK5OKA29	4DNESK5OKA29: snm-3C on WTC-11 cardiac differentiation timecourse - atrial - 45 days single cell methyl Hi-C on wild-type WTC-11 iPSC cells differentiated for 45 days to atrial cardiac myocytes.	
https://data.4dnucleome.org	e3e6516a-d996-4880-b208-172a65080e43	https://data.4dnucleome.org/4DNEXYHOTOJE	2025-02-05	4DNEXYHOTOJE	single cell Methyl Hi-C Experiment 4DNEXYHOTOJE	Biological replicate 1, Technical replicate 1 of 4DNESK5OKA29	
https://data.4dnucleome.org	7286dc9c-1395-4aca-b2dd-312989839b38	https://data.4dnucleome.org/4DNEXPFTDNHX	2025-02-05	4DNEXPFTDNHX	single cell Methyl Hi-C Experiment 4DNEXPFTDNHX	Biological replicate 2, Technical replicate 1 of 4DNESK5OKA29	
https://data.4dnucleome.org	b9606d29-b702-4dc6-a195-7427270ceb18	https://data.4dnucleome.org/4DNESFH239YE	2025-02-05	4DNESFH239YE	Replicate Set 4DNESFH239YE	4DNESFH239YE: snm-3C on WTC-11 cardiac differentiation timecourse - atrial - 6 days single cell methyl Hi-C on wild-type WTC-11 iPSC cells differentiated for 6 days to atrial cardiac myocytes.	
https://data.4dnucleome.org	71a70b81-fe49-4829-8441-33257dcb40f7	https://data.4dnucleome.org/4DNEXZ7XRR4V	2025-02-05	4DNEXZ7XRR4V	single cell Methyl Hi-C Experiment 4DNEXZ7XRR4V	Biological replicate 1, Technical replicate 1 of 4DNESFH239YE	
https://data.4dnucleome.org	9806f79c-6b45-4c21-a87d-52704e1bf128	https://data.4dnucleome.org/4DNEXOZGDIHV	2025-02-05	4DNEXOZGDIHV	single cell Methyl Hi-C Experiment 4DNEXOZGDIHV	Biological replicate 2, Technical replicate 1 of 4DNESFH239YE	
https://data.4dnucleome.org	0c046c3e-55ac-4b24-a865-7661470dd978	https://data.4dnucleome.org/4DNES7GHOB2H	2025-02-05	4DNES7GHOB2H	Replicate Set 4DNES7GHOB2H	4DNES7GHOB2H: snm-3C on WTC-11 cardiac differentiation timecourse - undifferentiated single cell methyl Hi-C on wild-type WTC-11 iPSC cells undifferentiated	
https://data.4dnucleome.org	c09275ac-369e-46ac-9a5c-ecffa8a6282c	https://data.4dnucleome.org/4DNEXYXY39YC	2025-02-05	4DNEXYXY39YC	single cell Methyl Hi-C Experiment 4DNEXYXY39YC	Biological replicate 1, Technical replicate 1 of 4DNES7GHOB2H	
https://data.4dnucleome.org	3ae2a7cf-4150-446e-87b8-4d629e769aa8	https://data.4dnucleome.org/4DNEX9ZF3OFM	2025-02-05	4DNEX9ZF3OFM	single cell Methyl Hi-C Experiment 4DNEX9ZF3OFM	Biological replicate 2, Technical replicate 1 of 4DNES7GHOB2H	
https://data.4dnucleome.org	9947b4fa-ac3c-442d-b3b2-3eaa5bd134b4	https://data.4dnucleome.org/4DNESWZMDQTB	2025-01-29	4DNESWZMDQTB	Replicate Set 4DNESWZMDQTB	4DNESWZMDQTB: WTC-11 differentiated to cardiac muscle cell - CTCF ChIP-seq on an allelic series of iPSCs 20 day differentiation to cardiac cells - TBX5 homozygous (compound heterozygous) CTCF ChIP-seq on compound heterozygous Crispr modified TBX5 LOF with 1 bp insertion causing frameshift and 8 bp deletion in WTC-11 iPSC cells differentiated for 20 days to atrial cardiac myocytes.	
https://data.4dnucleome.org	efe0bdaa-7aa6-4ad0-b8de-e8a448ba6710	https://data.4dnucleome.org/4DNEXX9KJ1M9	2025-01-29	4DNEXX9KJ1M9	ChIP-seq Experiment 4DNEXX9KJ1M9	Biological replicate 1, Technical replicate 1 of 4DNESWZMDQTB	
https://data.4dnucleome.org	684b9b7d-14dd-4815-9b31-6893cf2da9b7	https://data.4dnucleome.org/4DNEXPLYU8P4	2025-01-29	4DNEXPLYU8P4	ChIP-seq Experiment 4DNEXPLYU8P4	Biological replicate 2, Technical replicate 1 of 4DNESWZMDQTB	
https://data.4dnucleome.org	c6e5bcc4-4b54-4322-9b62-52441528933a	https://data.4dnucleome.org/4DNES6ZVXH6F	2025-01-29	4DNES6ZVXH6F	Replicate Set 4DNES6ZVXH6F	4DNES6ZVXH6F: WTC-11 differentiated to cardiac muscle cell - CTCF ChIP-seq on an allelic series of iPSCs 20 day differentiation to cardiac cells - TBX5 heterozygous CTCF ChIP-seq on  heterozygous Crispr modified TBX5 with 2 bp insertion causing frameshift  WTC-11 iPSC cells differentiated for 20 days to atrial cardiac myocytes.	
https://data.4dnucleome.org	d5be5e0a-6ad3-46a0-aa55-82c1a04e610d	https://data.4dnucleome.org/4DNEXJDNQ9HA	2025-01-29	4DNEXJDNQ9HA	ChIP-seq Experiment 4DNEXJDNQ9HA	Biological replicate 1, Technical replicate 1 of 4DNES6ZVXH6F	
